time_s,air_T_C,surface_C_drybasis,air_dewpoint_C,baseline_center_T_C,baseline_surface_T_C,latent_center_T_C,latent_surface_T_C
1.061000000000000000e+03,3.684121666666666783e+01,1.700645663442226674e+00,3.032179595181973397e+01,2.994558716617391170e+01,3.261243099593412609e+01,1.302434997995315058e+01,9.733409075370657249e+00
1.062000000000000000e+03,3.685309999999999775e+01,1.700329049808203763e+00,3.032793188511059768e+01,2.994969557383718950e+01,3.261865038768314662e+01,1.301616063652542898e+01,9.735535457980102336e+00
1.063000000000000000e+03,3.686498333333333477e+01,1.700012654370427700e+00,3.033406547458872993e+01,2.995380686995187247e+01,3.262488257571752115e+01,1.300799043099268637e+01,9.737681981978688839e+00
1.064000000000000000e+03,3.687686666666666468e+01,1.699696476773275622e+00,3.034019672197374007e+01,2.995792104915593512e+01,3.263112737477153757e+01,1.299983934083284609e+01,9.739848452465768247e+00
1.065000000000000000e+03,3.688875000000000171e+01,1.699380516663121510e+00,3.034632562898337937e+01,2.996203810592485794e+01,3.263738460651796913e+01,1.299170734337206845e+01,9.742034681539941232e+00
1.066000000000000000e+03,3.690063333333333162e+01,1.699064773688265584e+00,3.035245219733353039e+01,2.996615803457550342e+01,3.264365409917120076e+01,1.298359441578905304e+01,9.744240487892801283e+00
1.067000000000000000e+03,3.691251666666666864e+01,1.698749247498871684e+00,3.035857642873815365e+01,2.997028082927110404e+01,3.264993568711246752e+01,1.297550053512006230e+01,9.746465696433686432e+00
1.068000000000000000e+03,3.692439999999999856e+01,1.698433937746907096e+00,3.036469832490931253e+01,2.997440648402695373e+01,3.265622921054158923e+01,1.296742567826457737e+01,9.748710137943744414e+00
1.069000000000000000e+03,3.693628333333333558e+01,1.698118844086047963e+00,3.037081788755729406e+01,2.997853499271655409e+01,3.266253451515827777e+01,1.295936982199159537e+01,9.750973648756275480e+00
1.070000000000000000e+03,3.694816666666666549e+01,1.697803966171720136e+00,3.037693511839037797e+01,2.998266634907860961e+01,3.266885145186985540e+01,1.295133294294675963e+01,9.753256070460444960e+00
1.071000000000000000e+03,3.696005000000000251e+01,1.697489303660913329e+00,3.038305001911509251e+01,2.998680054672452044e+01,3.267517987651884681e+01,1.294331501765999093e+01,9.755557249625880445e+00
1.072000000000000000e+03,3.697193333333333243e+01,1.697174856212348981e+00,3.038916259143598353e+01,2.999093757914649672e+01,3.268151964962778777e+01,1.293531602255376889e+01,9.757877037546661469e+00
1.073000000000000000e+03,3.698381666666666945e+01,1.696860623486283304e+00,3.039527283705579208e+01,2.999507743972645457e+01,3.268787063616203881e+01,1.292733593395185920e+01,9.760215290003035449e+00
1.074000000000000000e+03,3.699569999999999936e+01,1.696546605144481745e+00,3.040138075767542958e+01,2.999922012174526031e+01,3.269423270530881354e+01,1.291937472808898413e+01,9.762571867039440576e+00
1.075000000000000000e+03,3.700758333333333638e+01,1.696232800850141054e+00,3.040748635499384633e+01,3.000336561839260696e+01,3.270060573027188866e+01,1.291143238112069014e+01,9.764946632757368405e+00
1.076000000000000000e+03,3.701946666666666630e+01,1.695919210267956334e+00,3.041358963070825894e+01,3.000751392277741658e+01,3.270698958807932399e+01,1.290350886913388528e+01,9.767339455121572200e+00
1.077000000000000000e+03,3.703135000000000332e+01,1.695605833063952739e+00,3.041969058651394775e+01,3.001166502793870805e+01,3.271338415940322619e+01,1.289560416815776911e+01,9.769750205778819918e+00
1.078000000000000000e+03,3.704323333333333323e+01,1.695292668905529654e+00,3.042578922410430309e+01,3.001581892685672059e+01,3.271978932839081722e+01,1.288771825417515160e+01,9.772178759888058508e+00
1.079000000000000000e+03,3.705511666666667026e+01,1.694979717461500890e+00,3.043188554517094957e+01,3.001997561246451340e+01,3.272620498250635279e+01,1.287985110313420201e+01,9.774624995961236351e+00
1.080000000000000000e+03,3.706700000000000017e+01,1.694666978401943247e+00,3.043797955140364309e+01,3.002413507766000222e+01,3.273262793668995130e+01,1.287200269096058669e+01,9.777088479834571189e+00
1.081000000000000000e+03,3.707286666666666974e+01,1.694354418375989324e+00,3.044127534459271089e+01,3.002829731531812385e+01,3.273894197357562774e+01,1.286417299356958388e+01,9.779441298470336719e+00
1.082000000000000000e+03,3.707873333333333221e+01,1.694042024780681333e+00,3.044457046107596909e+01,3.003246231830325641e+01,3.274515741639743283e+01,1.285636198687896048e+01,9.781705348393016308e+00
1.083000000000000000e+03,3.708460000000000178e+01,1.693729818472315518e+00,3.044786490112026200e+01,3.003663007948192387e+01,3.275131633005607057e+01,1.284856964682166591e+01,9.783919042571527669e+00
1.084000000000000000e+03,3.709046666666666425e+01,1.693417805243881302e+00,3.045115866499228474e+01,3.004080059173592687e+01,3.275743179938712757e+01,1.284079594935893809e+01,9.786095816036736394e+00
1.085000000000000000e+03,3.709633333333333383e+01,1.693105986983993727e+00,3.045445175295854057e+01,3.004497384797394233e+01,3.276351150942674195e+01,1.283304087049164011e+01,9.788243455385559955e+00
1.086000000000000000e+03,3.710219999999999629e+01,1.692794364996684120e+00,3.045774416528547235e+01,3.004914984114865106e+01,3.276956038850800468e+01,1.282530438627821745e+01,9.790366915892406041e+00
1.087000000000000000e+03,3.710806666666666587e+01,1.692482940226192945e+00,3.046103590223924584e+01,3.005332856426010935e+01,3.277558231554585433e+01,1.281758647283741759e+01,9.792470088503788972e+00
1.088000000000000000e+03,3.711393333333333544e+01,1.692171713348089801e+00,3.046432696408599838e+01,3.005751001037469550e+01,3.278158015342734188e+01,1.280988710636654915e+01,9.794555880573662776e+00
1.089000000000000000e+03,3.711979999999999791e+01,1.691860684826596017e+00,3.046761735109160796e+01,3.006169417263807020e+01,3.278755614125339690e+01,1.280220626316146770e+01,9.796626522170551965e+00
1.090000000000000000e+03,3.712566666666666748e+01,1.691549855043675166e+00,3.047090706352180689e+01,3.006588104428698571e+01,3.279351213089504569e+01,1.279454391961380466e+01,9.798683916989789466e+00
1.091000000000000000e+03,3.713153333333332995e+01,1.691239224219643011e+00,3.047419610164222803e+01,3.007007061866126918e+01,3.279944969702364688e+01,1.278690005223951331e+01,9.800729640121575770e+00
1.092000000000000000e+03,3.713739999999999952e+01,1.690928792540852266e+00,3.047748446571829462e+01,3.007426288921389812e+01,3.280537019227045192e+01,1.277927463768394034e+01,9.802765045060834126e+00
1.093000000000000000e+03,3.714326666666666910e+01,1.690618560119161673e+00,3.048077215601533041e+01,3.007845784952978008e+01,3.281127477430912620e+01,1.277166765273225479e+01,9.804791302867823077e+00
1.094000000000000000e+03,3.714913333333333156e+01,1.690308527008481887e+00,3.048405917279841404e+01,3.008265549331958510e+01,3.281716446659649478e+01,1.276407907432145805e+01,9.806809434679916393e+00
1.095000000000000000e+03,3.715500000000000114e+01,1.689998693221800741e+00,3.048734551633252465e+01,3.008685581445360313e+01,3.282304016110185785e+01,1.275650887955261581e+01,9.808820340581869246e+00
1.096000000000000000e+03,3.716086666666666360e+01,1.689689058741369765e+00,3.049063118688252416e+01,3.009105880696614221e+01,3.282890265132257213e+01,1.274895704570200294e+01,9.810824821776650495e+00
1.097000000000000000e+03,3.716673333333333318e+01,1.689379623523643792e+00,3.049391618471302223e+01,3.009526446506091801e+01,3.283475265258905296e+01,1.274142355023150408e+01,9.812823596488243538e+00
1.098000000000000000e+03,3.717260000000000275e+01,1.689070387502403792e+00,3.049720051008856814e+01,3.009947278312030505e+01,3.284059081301808192e+01,1.273390837079867310e+01,9.814817312243086178e+00
1.099000000000000000e+03,3.717846666666666522e+01,1.688761350591670762e+00,3.050048416327349088e+01,3.010368375571672672e+01,3.284641772074391497e+01,1.272641148526649957e+01,9.816806556035627906e+00
1.100000000000000000e+03,3.718433333333333479e+01,1.688452512688478402e+00,3.050376714453197025e+01,3.010789737762320328e+01,3.285223391133380488e+01,1.271893287171290687e+01,9.818791862686607530e+00
1.101000000000000000e+03,3.719019999999999726e+01,1.688143873675240769e+00,3.050704945412805813e+01,3.011211364382218392e+01,3.285803987518347924e+01,1.271147250843972110e+01,9.820773721630125408e+00
1.102000000000000000e+03,3.719606666666666683e+01,1.687835433421655873e+00,3.051033109232564655e+01,3.011633254951355809e+01,3.286383606362069543e+01,1.270403037398106960e+01,9.822752582519608922e+00
1.103000000000000000e+03,3.720193333333332930e+01,1.687527191786253544e+00,3.051361205938844634e+01,3.012055409012241469e+01,3.286962289351819066e+01,1.269660644711145281e+01,9.824728859943624215e+00
1.104000000000000000e+03,3.720779999999999887e+01,1.687219148617693509e+00,3.051689235558004754e+01,3.012477826130668745e+01,3.287540075100558568e+01,1.268920070685343049e+01,9.826702937406935234e+00
1.105000000000000000e+03,3.721366666666666845e+01,1.686911303755885383e+00,3.052017198116384122e+01,3.012900505896439185e+01,3.288116999474297586e+01,1.268181313248476982e+01,9.828675170704432418e+00
1.106000000000000000e+03,3.721953333333333092e+01,1.686603657032955672e+00,3.052345093640314033e+01,3.013323447924024023e+01,3.288693095884163142e+01,1.267444370354507299e+01,9.830645890813181964e+00
1.107000000000000000e+03,3.722540000000000049e+01,1.686296208274080444e+00,3.052672922156099844e+01,3.013746651853172409e+01,3.289268395538557854e+01,1.266709239984190205e+01,9.832615406394813462e+00
1.108000000000000000e+03,3.723126666666666296e+01,1.685988957298212743e+00,3.053000683690041228e+01,3.014170117349478772e+01,3.289842927657512917e+01,1.265975920145651479e+01,9.834584005905250947e+00
1.109000000000000000e+03,3.723713333333333253e+01,1.685681903918714308e+00,3.053328378268415833e+01,3.014593844104917864e+01,3.290416719657626032e+01,1.265244408874973026e+01,9.836551959710108761e+00
1.110000000000000000e+03,3.724299999999999500e+01,1.685375047943909355e+00,3.053656005917489225e+01,3.015017831838314422e+01,3.290989797314970389e+01,1.264514704236542819e+01,9.838519521310924887e+00
1.111000000000000000e+03,3.724886666666666457e+01,1.685068389177573289e+00,3.053983566663507787e+01,3.015442080295767013e+01,3.291562184909648892e+01,1.263786804323654778e+01,9.840486929342864286e+00
1.112000000000000000e+03,3.725473333333333414e+01,1.684761927419365479e+00,3.054311060532709377e+01,3.015866589251035279e+01,3.292133905353740175e+01,1.263060707258794579e+01,9.842454408550677769e+00
1.113000000000000000e+03,3.726059999999999661e+01,1.684455662465212722e+00,3.054638487551309112e+01,3.016291358505884901e+01,3.292704980304487350e+01,1.262336411193983388e+01,9.844422170905708924e+00
1.114000000000000000e+03,3.726646666666666619e+01,1.684149594107654080e+00,3.054965847745510388e+01,3.016716387890352635e+01,3.293275430264950643e+01,1.261613914311056739e+01,9.846390416660881328e+00
1.115000000000000000e+03,3.727233333333332865e+01,1.683843722136145971e+00,3.055293141141500968e+01,3.017141677262985056e+01,3.293845274674039558e+01,1.260893214821921582e+01,9.848359335316269281e+00
1.116000000000000000e+03,3.727819999999999823e+01,1.683538046337338168e+00,3.055620367765455825e+01,3.017567226511033951e+01,3.294414531987439432e+01,1.260174310968739064e+01,9.850329106444371874e+00
1.117000000000000000e+03,3.728406666666666780e+01,1.683232566495320714e+00,3.055947527643528971e+01,3.017993035550578185e+01,3.294983219750430692e+01,1.259457201024063444e+01,9.852299900403471256e+00
1.118000000000000000e+03,3.728993333333333027e+01,1.682927282391847967e+00,3.056274620801861275e+01,3.018419104326590130e+01,3.295551354663584220e+01,1.258741883290902486e+01,9.854271878990001454e+00
1.119000000000000000e+03,3.729579999999999984e+01,1.682622193806542432e+00,3.056601647266577970e+01,3.018845432812963026e+01,3.296118952642191147e+01,1.258028356102740020e+01,9.856245196047883184e+00
1.120000000000000000e+03,3.730166666666666231e+01,1.682317300517077729e+00,3.056928607063792214e+01,3.019272021012473317e+01,3.296686028870193041e+01,1.257316617823505034e+01,9.858219998024107866e+00
1.121000000000000000e+03,3.730753333333333188e+01,1.682012602299344906e+00,3.057255500219598687e+01,3.019698868956679760e+01,3.297252597849250577e+01,1.256606666847465448e+01,9.860196424465746290e+00
1.122000000000000000e+03,3.731340000000000146e+01,1.681708098927605866e+00,3.057582326760079638e+01,3.020125976705762483e+01,3.297818673443084947e+01,1.255898501599074812e+01,9.862174608468087911e+00
1.123000000000000000e+03,3.731926666666666392e+01,1.681403790174633928e+00,3.057909086711298130e+01,3.020553344348293834e+01,3.298384268919883766e+01,1.255192120532731437e+01,9.864154677086448331e+00
1.124000000000000000e+03,3.732513333333333350e+01,1.681099675811839278e+00,3.058235780099301948e+01,3.020980972000972642e+01,3.298949396985301519e+01,1.254487522132497368e+01,9.866136751717110798e+00
1.125000000000000000e+03,3.733099999999999596e+01,1.680795755609387099e+00,3.058562406950129642e+01,3.021408859808245140e+01,3.299514069823286633e+01,1.253784704911749159e+01,9.868120948446875929e+00
1.126000000000000000e+03,3.733686666666666554e+01,1.680492029336305482e+00,3.058888967289795247e+01,3.021837007941890718e+01,3.300078299125582504e+01,1.253083667412751367e+01,9.870107378372715345e+00
1.127000000000000000e+03,3.734273333333332801e+01,1.680188496760583794e+00,3.059215461144306047e+01,3.022265416600541599e+01,3.300642096118832569e+01,1.252384408206168942e+01,9.872096147895204510e+00
1.128000000000000000e+03,3.734859999999999758e+01,1.679885157649264604e+00,3.059541888539650856e+01,3.022694086009140690e+01,3.301205471590948548e+01,1.251686925890516022e+01,9.874087358990029983e+00
1.129000000000000000e+03,3.735446666666666715e+01,1.679582011768527838e+00,3.059868249501803206e+01,3.023123016418333719e+01,3.301768435916945066e+01,1.250991219091532969e+01,9.876081109459379448e+00
1.130000000000000000e+03,3.736033333333332962e+01,1.679279058883768050e+00,3.060194544056720289e+01,3.023552208103787464e+01,3.302330999082634833e+01,1.250297286461514723e+01,9.878077493164701295e+00
1.131000000000000000e+03,3.736619999999999919e+01,1.678976298759669028e+00,3.060520772230344733e+01,3.023981661365459317e+01,3.302893170705710446e+01,1.249605126678564915e+01,9.880076600242057694e+00
1.132000000000000000e+03,3.737206666666666166e+01,1.678673731160267524e+00,3.060846934048606371e+01,3.024411376526790818e+01,3.303454960055027101e+01,1.248914738445779271e+01,9.882078517301916776e+00
1.133000000000000000e+03,3.737793333333333123e+01,1.678371355849018753e+00,3.061173029537419410e+01,3.024841353933866728e+01,3.304016376068867800e+01,1.248226120490400781e+01,9.884083327615142522e+00
1.134000000000000000e+03,3.738379999999999370e+01,1.678069172588852354e+00,3.061499058722676381e+01,3.025271593954508020e+01,3.304577427372236542e+01,1.247539271562898655e+01,9.886091111286020805e+00
1.135000000000000000e+03,3.738966666666666328e+01,1.677767181142227670e+00,3.061825021630260579e+01,3.025702096977308742e+01,3.305138122292891723e+01,1.246854190436001986e+01,9.888101945413806604e+00
1.136000000000000000e+03,3.739553333333333285e+01,1.677465381271183054e+00,3.062150918286042156e+01,3.026132863410641960e+01,3.305698468876162366e+01,1.246170875903686870e+01,9.890115904243211631e+00
1.137000000000000000e+03,3.740139999999999532e+01,1.677163772737382486e+00,3.062476748715874209e+01,3.026563893681610296e+01,3.306258474898755395e+01,1.245489326780109884e+01,9.892133059305075804e+00
1.138000000000000000e+03,3.740726666666666489e+01,1.676862355302161101e+00,3.062802512945589584e+01,3.026995188234959500e+01,3.306818147881734404e+01,1.244809541898528416e+01,9.894153479548005947e+00
1.139000000000000000e+03,3.741313333333332736e+01,1.676561128726565153e+00,3.063128211001015799e+01,3.027426747531958640e+01,3.307377495102716836e+01,1.244131520110147449e+01,9.896177231461701140e+00
1.140000000000000000e+03,3.741899999999999693e+01,1.676260092771406418e+00,3.063453842907955504e+01,3.027858572049247599e+01,3.307936609304951503e+01,1.243455260282973107e+01,9.898205418756919727e+00
